image_id,tumor,image_path,annotation_path,mask_path,width,height,num_shapes,polygon_count,rectangle_count,used_rectangle_fallback,mask_area_pixels
IMG000584.jpeg,1,data\raw\images\IMG000584.jpeg,data\raw\Annotations\IMG000584.json,data\processed\masks\IMG000584.png,2209,3408,2,1,1,False,20110
IMG000585.jpeg,1,data\raw\images\IMG000585.jpeg,data\raw\Annotations\IMG000585.json,data\processed\masks\IMG000585.png,2544,3056,2,1,1,False,2808
IMG000586.jpeg,1,data\raw\images\IMG000586.jpeg,data\raw\Annotations\IMG000586.json,data\processed\masks\IMG000586.png,2544,3056,2,1,1,False,3309
IMG000587.jpeg,1,data\raw\images\IMG000587.jpeg,data\raw\Annotations\IMG000587.json,data\processed\masks\IMG000587.png,1618,2480,2,1,1,False,60439
IMG000588.jpeg,1,data\raw\images\IMG000588.jpeg,data\raw\Annotations\IMG000588.json,data\processed\masks\IMG000588.png,2040,2584,2,1,1,False,39854
IMG000589.jpeg,1,data\raw\images\IMG000589.jpeg,data\raw\Annotations\IMG000589.json,data\processed\masks\IMG000589.png,2544,3056,2,1,1,False,4810
IMG000590.jpeg,1,data\raw\images\IMG000590.jpeg,data\raw\Annotations\IMG000590.json,data\processed\masks\IMG000590.png,2544,3056,2,1,1,False,5670
IMG000591.jpeg,1,data\raw\images\IMG000591.jpeg,data\raw\Annotations\IMG000591.json,data\processed\masks\IMG000591.png,1823,3408,2,1,1,False,12566
IMG000592.jpeg,1,data\raw\images\IMG000592.jpeg,data\raw\Annotations\IMG000592.json,data\processed\masks\IMG000592.png,1279,3408,2,1,1,False,12237
IMG000593.jpeg,1,data\raw\images\IMG000593.jpeg,data\raw\Annotations\IMG000593.json,data\processed\masks\IMG000593.png,1667,1877,2,1,1,False,3835
IMG000594.jpeg,1,data\raw\images\IMG000594.jpeg,data\raw\Annotations\IMG000594.json,data\processed\masks\IMG000594.png,1499,1945,2,1,1,False,11289
IMG000595.jpeg,1,data\raw\images\IMG000595.jpeg,data\raw\Annotations\IMG000595.json,data\processed\masks\IMG000595.png,1745,3032,2,1,1,False,899
IMG000596.jpeg,1,data\raw\images\IMG000596.jpeg,data\raw\Annotations\IMG000596.json,data\processed\masks\IMG000596.png,2544,3056,2,1,1,False,3050
IMG000597.jpeg,1,data\raw\images\IMG000597.jpeg,data\raw\Annotations\IMG000597.json,data\processed\masks\IMG000597.png,1541,3032,2,1,1,False,4415
IMG000598.jpeg,1,data\raw\images\IMG000598.jpeg,data\raw\Annotations\IMG000598.json,data\processed\masks\IMG000598.png,2350,2517,2,1,1,False,87898
IMG000599.jpeg,1,data\raw\images\IMG000599.jpeg,data\raw\Annotations\IMG000599.json,data\processed\masks\IMG000599.png,2520,3032,2,1,1,False,88163
IMG000600.jpeg,1,data\raw\images\IMG000600.jpeg,data\raw\Annotations\IMG000600.json,data\processed\masks\IMG000600.png,2520,2880,2,1,1,False,81367
IMG000601.jpeg,1,data\raw\images\IMG000601.jpeg,data\raw\Annotations\IMG000601.json,data\processed\masks\IMG000601.png,1604,3325,2,1,1,False,41702
IMG000602.jpeg,1,data\raw\images\IMG000602.jpeg,data\raw\Annotations\IMG000602.json,data\processed\masks\IMG000602.png,1873,3130,2,1,1,False,23792
IMG000603.jpeg,1,data\raw\images\IMG000603.jpeg,data\raw\Annotations\IMG000603.json,data\processed\masks\IMG000603.png,1331,2872,2,1,1,False,34734
IMG000604.jpeg,1,data\raw\images\IMG000604.jpeg,data\raw\Annotations\IMG000604.json,data\processed\masks\IMG000604.png,2038,1945,2,1,1,False,14658
IMG000605.jpeg,1,data\raw\images\IMG000605.jpeg,data\raw\Annotations\IMG000605.json,data\processed\masks\IMG000605.png,2192,2520,2,1,1,False,14426
IMG000606.jpeg,1,data\raw\images\IMG000606.jpeg,data\raw\Annotations\IMG000606.json,data\processed\masks\IMG000606.png,2192,2520,2,1,1,False,14233
IMG000607.jpeg,1,data\raw\images\IMG000607.jpeg,data\raw\Annotations\IMG000607.json,data\processed\masks\IMG000607.png,2172,1972,2,1,1,False,356193
IMG000608.jpeg,1,data\raw\images\IMG000608.jpeg,data\raw\Annotations\IMG000608.json,data\processed\masks\IMG000608.png,2284,2124,2,1,1,False,255980
IMG000609.jpeg,1,data\raw\images\IMG000609.jpeg,data\raw\Annotations\IMG000609.json,data\processed\masks\IMG000609.png,3056,2544,2,1,1,False,13145
IMG000610.jpeg,1,data\raw\images\IMG000610.jpeg,data\raw\Annotations\IMG000610.json,data\processed\masks\IMG000610.png,3056,2544,2,1,1,False,15755
IMG000611.jpeg,1,data\raw\images\IMG000611.jpeg,data\raw\Annotations\IMG000611.json,data\processed\masks\IMG000611.png,3056,2544,2,1,1,False,15173
IMG000612.jpeg,1,data\raw\images\IMG000612.jpeg,data\raw\Annotations\IMG000612.json,data\processed\masks\IMG000612.png,1400,1693,2,1,1,False,5957
IMG000613.jpeg,1,data\raw\images\IMG000613.jpeg,data\raw\Annotations\IMG000613.json,data\processed\masks\IMG000613.png,1920,3408,2,1,1,False,45036
IMG000614.jpeg,1,data\raw\images\IMG000614.jpeg,data\raw\Annotations\IMG000614.json,data\processed\masks\IMG000614.png,1904,3211,2,1,1,False,43848
IMG000615.jpeg,1,data\raw\images\IMG000615.jpeg,data\raw\Annotations\IMG000615.json,data\processed\masks\IMG000615.png,2800,2368,2,1,1,False,29327
IMG000616.jpeg,1,data\raw\images\IMG000616.jpeg,data\raw\Annotations\IMG000616.json,data\processed\masks\IMG000616.png,1811,2199,2,1,1,False,58100
IMG000617.jpeg,1,data\raw\images\IMG000617.jpeg,data\raw\Annotations\IMG000617.json,data\processed\masks\IMG000617.png,1546,2373,2,1,1,False,6459
IMG000618.jpeg,1,data\raw\images\IMG000618.jpeg,data\raw\Annotations\IMG000618.json,data\processed\masks\IMG000618.png,1221,2404,2,1,1,False,6662
IMG000619.jpeg,1,data\raw\images\IMG000619.jpeg,data\raw\Annotations\IMG000619.json,data\processed\masks\IMG000619.png,1876,2883,2,1,1,False,2303
IMG000620.jpeg,1,data\raw\images\IMG000620.jpeg,data\raw\Annotations\IMG000620.json,data\processed\masks\IMG000620.png,1968,2750,2,1,1,False,11400
IMG000621.jpeg,1,data\raw\images\IMG000621.jpeg,data\raw\Annotations\IMG000621.json,data\processed\masks\IMG000621.png,3032,2520,2,1,1,False,19859
IMG000622.jpeg,1,data\raw\images\IMG000622.jpeg,data\raw\Annotations\IMG000622.json,data\processed\masks\IMG000622.png,2266,2520,2,1,1,False,41065
IMG000623.jpeg,1,data\raw\images\IMG000623.jpeg,data\raw\Annotations\IMG000623.json,data\processed\masks\IMG000623.png,2211,2520,2,1,1,False,45213
IMG000624.jpeg,1,data\raw\images\IMG000624.jpeg,data\raw\Annotations\IMG000624.json,data\processed\masks\IMG000624.png,1925,2520,2,1,1,False,38973
IMG000625.jpeg,1,data\raw\images\IMG000625.jpeg,data\raw\Annotations\IMG000625.json,data\processed\masks\IMG000625.png,1407,2125,2,1,1,False,2553
IMG000626.jpeg,1,data\raw\images\IMG000626.jpeg,data\raw\Annotations\IMG000626.json,data\processed\masks\IMG000626.png,1826,2648,2,1,1,False,4865
IMG000627.jpeg,1,data\raw\images\IMG000627.jpeg,data\raw\Annotations\IMG000627.json,data\processed\masks\IMG000627.png,1860,2670,2,1,1,False,3718
IMG000628.jpeg,1,data\raw\images\IMG000628.jpeg,data\raw\Annotations\IMG000628.json,data\processed\masks\IMG000628.png,2228,3032,2,1,1,False,3210
IMG000629.jpeg,1,data\raw\images\IMG000629.jpeg,data\raw\Annotations\IMG000629.json,data\processed\masks\IMG000629.png,1648,1933,2,1,1,False,6920
IMG000630.jpeg,1,data\raw\images\IMG000630.jpeg,data\raw\Annotations\IMG000630.json,data\processed\masks\IMG000630.png,1961,1703,2,1,1,False,13458
IMG000631.jpeg,1,data\raw\images\IMG000631.jpeg,data\raw\Annotations\IMG000631.json,data\processed\masks\IMG000631.png,1300,1360,2,1,1,False,6966
IMG000632.jpeg,1,data\raw\images\IMG000632.jpeg,data\raw\Annotations\IMG000632.json,data\processed\masks\IMG000632.png,1353,1284,2,1,1,False,5260
IMG000633.jpeg,1,data\raw\images\IMG000633.jpeg,data\raw\Annotations\IMG000633.json,data\processed\masks\IMG000633.png,2284,2220,2,1,1,False,949
IMG000634.jpeg,1,data\raw\images\IMG000634.jpeg,data\raw\Annotations\IMG000634.json,data\processed\masks\IMG000634.png,2284,2216,2,1,1,False,1018
IMG000635.jpeg,1,data\raw\images\IMG000635.jpeg,data\raw\Annotations\IMG000635.json,data\processed\masks\IMG000635.png,1374,2018,2,1,1,False,1573
IMG000636.jpeg,1,data\raw\images\IMG000636.jpeg,data\raw\Annotations\IMG000636.json,data\processed\masks\IMG000636.png,3056,2544,2,1,1,False,5460
IMG000637.jpeg,1,data\raw\images\IMG000637.jpeg,data\raw\Annotations\IMG000637.json,data\processed\masks\IMG000637.png,1644,2064,2,1,1,False,3093
IMG000638.jpeg,1,data\raw\images\IMG000638.jpeg,data\raw\Annotations\IMG000638.json,data\processed\masks\IMG000638.png,1595,2330,2,1,1,False,8136
IMG000639.jpeg,1,data\raw\images\IMG000639.jpeg,data\raw\Annotations\IMG000639.json,data\processed\masks\IMG000639.png,661,1202,2,1,1,False,639
IMG000640.jpeg,1,data\raw\images\IMG000640.jpeg,data\raw\Annotations\IMG000640.json,data\processed\masks\IMG000640.png,2544,3056,2,1,1,False,22638
IMG000641.jpeg,1,data\raw\images\IMG000641.jpeg,data\raw\Annotations\IMG000641.json,data\processed\masks\IMG000641.png,1962,2287,2,1,1,False,2204
IMG000642.jpeg,1,data\raw\images\IMG000642.jpeg,data\raw\Annotations\IMG000642.json,data\processed\masks\IMG000642.png,2544,3056,2,1,1,False,7356
IMG000643.jpeg,1,data\raw\images\IMG000643.jpeg,data\raw\Annotations\IMG000643.json,data\processed\masks\IMG000643.png,2544,3056,2,1,1,False,9375
IMG000644.jpeg,1,data\raw\images\IMG000644.jpeg,data\raw\Annotations\IMG000644.json,data\processed\masks\IMG000644.png,1931,3032,2,1,1,False,46250
IMG000645.jpeg,1,data\raw\images\IMG000645.jpeg,data\raw\Annotations\IMG000645.json,data\processed\masks\IMG000645.png,2053,3032,2,1,1,False,41837
IMG000646.jpeg,1,data\raw\images\IMG000646.jpeg,data\raw\Annotations\IMG000646.json,data\processed\masks\IMG000646.png,1383,2008,2,1,1,False,5745
IMG000647.jpeg,1,data\raw\images\IMG000647.jpeg,data\raw\Annotations\IMG000647.json,data\processed\masks\IMG000647.png,1338,1751,2,1,1,False,1770
IMG000648.jpeg,1,data\raw\images\IMG000648.jpeg,data\raw\Annotations\IMG000648.json,data\processed\masks\IMG000648.png,2544,3056,2,1,1,False,5807
IMG000649.jpeg,1,data\raw\images\IMG000649.jpeg,data\raw\Annotations\IMG000649.json,data\processed\masks\IMG000649.png,2544,3056,2,1,1,False,1832
IMG000650.jpeg,1,data\raw\images\IMG000650.jpeg,data\raw\Annotations\IMG000650.json,data\processed\masks\IMG000650.png,2382,2280,2,1,1,False,425167
IMG000651.jpeg,1,data\raw\images\IMG000651.jpeg,data\raw\Annotations\IMG000651.json,data\processed\masks\IMG000651.png,2039,2259,2,1,1,False,309339
IMG000652.jpeg,1,data\raw\images\IMG000652.jpeg,data\raw\Annotations\IMG000652.json,data\processed\masks\IMG000652.png,2004,3032,2,1,1,False,10904
IMG000653.jpeg,1,data\raw\images\IMG000653.jpeg,data\raw\Annotations\IMG000653.json,data\processed\masks\IMG000653.png,2544,3056,2,1,1,False,33189
IMG000654.jpeg,1,data\raw\images\IMG000654.jpeg,data\raw\Annotations\IMG000654.json,data\processed\masks\IMG000654.png,2544,3056,2,1,1,False,27902
IMG000655.jpeg,1,data\raw\images\IMG000655.jpeg,data\raw\Annotations\IMG000655.json,data\processed\masks\IMG000655.png,2544,3056,2,1,1,False,189288
IMG000656.jpeg,1,data\raw\images\IMG000656.jpeg,data\raw\Annotations\IMG000656.json,data\processed\masks\IMG000656.png,2544,3056,2,1,1,False,211599
IMG000657.jpeg,1,data\raw\images\IMG000657.jpeg,data\raw\Annotations\IMG000657.json,data\processed\masks\IMG000657.png,2544,3056,2,1,1,False,174088
IMG000658.jpeg,1,data\raw\images\IMG000658.jpeg,data\raw\Annotations\IMG000658.json,data\processed\masks\IMG000658.png,2544,3056,2,1,1,False,4224
IMG000659.jpeg,1,data\raw\images\IMG000659.jpeg,data\raw\Annotations\IMG000659.json,data\processed\masks\IMG000659.png,2441,3408,8,4,4,False,1216061
IMG000660.jpeg,1,data\raw\images\IMG000660.jpeg,data\raw\Annotations\IMG000660.json,data\processed\masks\IMG000660.png,1647,3408,4,2,2,False,386679
IMG000661.jpeg,1,data\raw\images\IMG000661.jpeg,data\raw\Annotations\IMG000661.json,data\processed\masks\IMG000661.png,2314,3408,14,7,7,False,1411529
IMG000662.jpeg,1,data\raw\images\IMG000662.jpeg,data\raw\Annotations\IMG000662.json,data\processed\masks\IMG000662.png,2287,3408,12,6,6,False,716611
IMG000663.jpeg,1,data\raw\images\IMG000663.jpeg,data\raw\Annotations\IMG000663.json,data\processed\masks\IMG000663.png,2472,2883,6,3,3,False,607149
IMG000664.jpeg,1,data\raw\images\IMG000664.jpeg,data\raw\Annotations\IMG000664.json,data\processed\masks\IMG000664.png,2200,3312,6,3,3,False,709325
IMG000665.jpeg,1,data\raw\images\IMG000665.jpeg,data\raw\Annotations\IMG000665.json,data\processed\masks\IMG000665.png,1245,1876,2,1,1,False,35684
IMG000666.jpeg,1,data\raw\images\IMG000666.jpeg,data\raw\Annotations\IMG000666.json,data\processed\masks\IMG000666.png,1310,1860,2,1,1,False,30307
IMG000667.jpeg,1,data\raw\images\IMG000667.jpeg,data\raw\Annotations\IMG000667.json,data\processed\masks\IMG000667.png,1412,1978,2,1,1,False,25633
IMG000668.jpeg,1,data\raw\images\IMG000668.jpeg,data\raw\Annotations\IMG000668.json,data\processed\masks\IMG000668.png,1459,3408,6,3,3,False,405546
IMG000669.jpeg,1,data\raw\images\IMG000669.jpeg,data\raw\Annotations\IMG000669.json,data\processed\masks\IMG000669.png,1668,2117,6,3,3,False,64985
IMG000670.jpeg,1,data\raw\images\IMG000670.jpeg,data\raw\Annotations\IMG000670.json,data\processed\masks\IMG000670.png,1781,2055,4,2,2,False,142524
IMG000671.jpeg,1,data\raw\images\IMG000671.jpeg,data\raw\Annotations\IMG000671.json,data\processed\masks\IMG000671.png,1505,1459,2,1,1,False,75387
IMG000672.jpeg,1,data\raw\images\IMG000672.jpeg,data\raw\Annotations\IMG000672.json,data\processed\masks\IMG000672.png,1728,2796,2,1,1,False,1228
IMG000673.jpeg,1,data\raw\images\IMG000673.jpeg,data\raw\Annotations\IMG000673.json,data\processed\masks\IMG000673.png,3408,2800,2,1,1,False,2717
IMG000674.jpeg,1,data\raw\images\IMG000674.jpeg,data\raw\Annotations\IMG000674.json,data\processed\masks\IMG000674.png,1684,1852,2,1,1,False,54391
IMG000675.jpeg,1,data\raw\images\IMG000675.jpeg,data\raw\Annotations\IMG000675.json,data\processed\masks\IMG000675.png,1433,1893,2,1,1,False,44524
IMG000676.jpeg,1,data\raw\images\IMG000676.jpeg,data\raw\Annotations\IMG000676.json,data\processed\masks\IMG000676.png,1478,1250,2,1,1,False,46542
IMG000677.jpeg,1,data\raw\images\IMG000677.jpeg,data\raw\Annotations\IMG000677.json,data\processed\masks\IMG000677.png,1817,3408,2,1,1,False,108768
IMG000678.jpeg,1,data\raw\images\IMG000678.jpeg,data\raw\Annotations\IMG000678.json,data\processed\masks\IMG000678.png,1975,3408,2,1,1,False,114685
IMG000679.jpeg,1,data\raw\images\IMG000679.jpeg,data\raw\Annotations\IMG000679.json,data\processed\masks\IMG000679.png,1008,1120,4,2,2,False,1369
IMG000680.jpeg,1,data\raw\images\IMG000680.jpeg,data\raw\Annotations\IMG000680.json,data\processed\masks\IMG000680.png,1380,2028,2,1,1,False,1481
IMG000681.jpeg,1,data\raw\images\IMG000681.jpeg,data\raw\Annotations\IMG000681.json,data\processed\masks\IMG000681.png,679,1001,2,1,1,False,507
IMG000682.jpeg,1,data\raw\images\IMG000682.jpeg,data\raw\Annotations\IMG000682.json,data\processed\masks\IMG000682.png,646,1155,2,1,1,False,1008
IMG000683.jpeg,1,data\raw\images\IMG000683.jpeg,data\raw\Annotations\IMG000683.json,data\processed\masks\IMG000683.png,3189,2306,2,1,1,False,127602
IMG000684.jpeg,1,data\raw\images\IMG000684.jpeg,data\raw\Annotations\IMG000684.json,data\processed\masks\IMG000684.png,1724,2719,2,1,1,False,2041
IMG000685.jpeg,1,data\raw\images\IMG000685.jpeg,data\raw\Annotations\IMG000685.json,data\processed\masks\IMG000685.png,1978,2457,2,1,1,False,1839
IMG000686.jpeg,1,data\raw\images\IMG000686.jpeg,data\raw\Annotations\IMG000686.json,data\processed\masks\IMG000686.png,1859,3056,2,1,1,False,28884
IMG000687.jpeg,1,data\raw\images\IMG000687.jpeg,data\raw\Annotations\IMG000687.json,data\processed\masks\IMG000687.png,2396,3056,2,1,1,False,22082
IMG000688.jpeg,1,data\raw\images\IMG000688.jpeg,data\raw\Annotations\IMG000688.json,data\processed\masks\IMG000688.png,1747,3056,2,1,1,False,45480
IMG000689.jpeg,1,data\raw\images\IMG000689.jpeg,data\raw\Annotations\IMG000689.json,data\processed\masks\IMG000689.png,2163,3182,2,1,1,False,66898
IMG000690.jpeg,1,data\raw\images\IMG000690.jpeg,data\raw\Annotations\IMG000690.json,data\processed\masks\IMG000690.png,2628,2503,2,1,1,False,64091
IMG000691.jpeg,1,data\raw\images\IMG000691.jpeg,data\raw\Annotations\IMG000691.json,data\processed\masks\IMG000691.png,1110,3065,2,1,1,False,10528
IMG000692.jpeg,1,data\raw\images\IMG000692.jpeg,data\raw\Annotations\IMG000692.json,data\processed\masks\IMG000692.png,2129,2438,2,1,1,False,6625
IMG000693.jpeg,1,data\raw\images\IMG000693.jpeg,data\raw\Annotations\IMG000693.json,data\processed\masks\IMG000693.png,2520,2029,2,1,1,False,20604
IMG000694.jpeg,1,data\raw\images\IMG000694.jpeg,data\raw\Annotations\IMG000694.json,data\processed\masks\IMG000694.png,2176,3408,2,1,1,False,18960
IMG000695.jpeg,1,data\raw\images\IMG000695.jpeg,data\raw\Annotations\IMG000695.json,data\processed\masks\IMG000695.png,2176,3408,2,1,1,False,17657
IMG000696.jpeg,1,data\raw\images\IMG000696.jpeg,data\raw\Annotations\IMG000696.json,data\processed\masks\IMG000696.png,1882,3408,2,1,1,False,28553
IMG000697.jpeg,1,data\raw\images\IMG000697.jpeg,data\raw\Annotations\IMG000697.json,data\processed\masks\IMG000697.png,2760,3408,2,1,1,False,21630
IMG000698.jpeg,1,data\raw\images\IMG000698.jpeg,data\raw\Annotations\IMG000698.json,data\processed\masks\IMG000698.png,2488,3408,2,1,1,False,13923
IMG000699.jpeg,1,data\raw\images\IMG000699.jpeg,data\raw\Annotations\IMG000699.json,data\processed\masks\IMG000699.png,1508,2710,2,1,1,False,11219
IMG000700.jpeg,1,data\raw\images\IMG000700.jpeg,data\raw\Annotations\IMG000700.json,data\processed\masks\IMG000700.png,3408,2800,2,1,1,False,5500
IMG000701.jpeg,1,data\raw\images\IMG000701.jpeg,data\raw\Annotations\IMG000701.json,data\processed\masks\IMG000701.png,2312,2800,2,1,1,False,7153
IMG000702.jpeg,1,data\raw\images\IMG000702.jpeg,data\raw\Annotations\IMG000702.json,data\processed\masks\IMG000702.png,2552,2872,2,1,1,False,149
IMG000703.jpeg,1,data\raw\images\IMG000703.jpeg,data\raw\Annotations\IMG000703.json,data\processed\masks\IMG000703.png,1641,2163,2,1,1,False,5941
IMG000704.jpeg,1,data\raw\images\IMG000704.jpeg,data\raw\Annotations\IMG000704.json,data\processed\masks\IMG000704.png,1854,2648,2,1,1,False,6169
IMG000705.jpeg,1,data\raw\images\IMG000705.jpeg,data\raw\Annotations\IMG000705.json,data\processed\masks\IMG000705.png,2382,2336,2,1,1,False,10678
IMG000706.jpeg,1,data\raw\images\IMG000706.jpeg,data\raw\Annotations\IMG000706.json,data\processed\masks\IMG000706.png,1662,2568,2,1,1,False,6871
IMG000707.jpeg,1,data\raw\images\IMG000707.jpeg,data\raw\Annotations\IMG000707.json,data\processed\masks\IMG000707.png,1387,2374,2,1,1,False,20140
IMG000708.jpeg,1,data\raw\images\IMG000708.jpeg,data\raw\Annotations\IMG000708.json,data\processed\masks\IMG000708.png,2304,3032,2,1,1,False,4282
IMG000709.jpeg,1,data\raw\images\IMG000709.jpeg,data\raw\Annotations\IMG000709.json,data\processed\masks\IMG000709.png,1968,2728,2,1,1,False,7324
IMG000710.jpeg,1,data\raw\images\IMG000710.jpeg,data\raw\Annotations\IMG000710.json,data\processed\masks\IMG000710.png,1984,2704,2,1,1,False,5672
IMG000711.jpeg,1,data\raw\images\IMG000711.jpeg,data\raw\Annotations\IMG000711.json,data\processed\masks\IMG000711.png,1428,2472,2,1,1,False,1046
IMG000712.jpeg,1,data\raw\images\IMG000712.jpeg,data\raw\Annotations\IMG000712.json,data\processed\masks\IMG000712.png,1414,2051,2,1,1,False,574
IMG000713.jpeg,1,data\raw\images\IMG000713.jpeg,data\raw\Annotations\IMG000713.json,data\processed\masks\IMG000713.png,1264,2055,2,1,1,False,636
IMG000714.jpeg,1,data\raw\images\IMG000714.jpeg,data\raw\Annotations\IMG000714.json,data\processed\masks\IMG000714.png,2544,3056,2,1,1,False,9923
IMG000715.jpeg,1,data\raw\images\IMG000715.jpeg,data\raw\Annotations\IMG000715.json,data\processed\masks\IMG000715.png,2544,3056,2,1,1,False,8311
IMG000716.jpeg,1,data\raw\images\IMG000716.jpeg,data\raw\Annotations\IMG000716.json,data\processed\masks\IMG000716.png,1629,2416,4,2,2,False,452339
IMG000717.jpeg,1,data\raw\images\IMG000717.jpeg,data\raw\Annotations\IMG000717.json,data\processed\masks\IMG000717.png,1502,2364,4,2,2,False,523589
IMG000718.jpeg,1,data\raw\images\IMG000718.jpeg,data\raw\Annotations\IMG000718.json,data\processed\masks\IMG000718.png,1743,1975,4,2,2,False,333650
IMG000719.jpeg,1,data\raw\images\IMG000719.jpeg,data\raw\Annotations\IMG000719.json,data\processed\masks\IMG000719.png,1842,2089,4,2,2,False,347997
IMG000720.jpeg,1,data\raw\images\IMG000720.jpeg,data\raw\Annotations\IMG000720.json,data\processed\masks\IMG000720.png,1703,3032,2,1,1,False,26542
IMG000721.jpeg,1,data\raw\images\IMG000721.jpeg,data\raw\Annotations\IMG000721.json,data\processed\masks\IMG000721.png,1952,3032,2,1,1,False,28309
IMG000722.jpeg,1,data\raw\images\IMG000722.jpeg,data\raw\Annotations\IMG000722.json,data\processed\masks\IMG000722.png,2204,2584,2,1,1,False,74039
IMG000723.jpeg,1,data\raw\images\IMG000723.jpeg,data\raw\Annotations\IMG000723.json,data\processed\masks\IMG000723.png,1520,3408,2,1,1,False,5450
IMG000724.jpeg,1,data\raw\images\IMG000724.jpeg,data\raw\Annotations\IMG000724.json,data\processed\masks\IMG000724.png,1746,2370,2,1,1,False,12199
IMG000725.jpeg,1,data\raw\images\IMG000725.jpeg,data\raw\Annotations\IMG000725.json,data\processed\masks\IMG000725.png,1863,1975,2,1,1,False,9189
IMG000726.jpeg,1,data\raw\images\IMG000726.jpeg,data\raw\Annotations\IMG000726.json,data\processed\masks\IMG000726.png,1811,2314,2,1,1,False,3980
IMG000727.jpeg,1,data\raw\images\IMG000727.jpeg,data\raw\Annotations\IMG000727.json,data\processed\masks\IMG000727.png,2296,2454,2,1,1,False,7089
IMG000728.jpeg,1,data\raw\images\IMG000728.jpeg,data\raw\Annotations\IMG000728.json,data\processed\masks\IMG000728.png,1468,3408,2,1,1,False,1231
IMG000729.jpeg,1,data\raw\images\IMG000729.jpeg,data\raw\Annotations\IMG000729.json,data\processed\masks\IMG000729.png,1029,1488,2,1,1,False,10786
IMG000730.jpeg,1,data\raw\images\IMG000730.jpeg,data\raw\Annotations\IMG000730.json,data\processed\masks\IMG000730.png,898,1233,2,1,1,False,4919
IMG000731.jpeg,1,data\raw\images\IMG000731.jpeg,data\raw\Annotations\IMG000731.json,data\processed\masks\IMG000731.png,2312,3152,2,1,1,False,8057
IMG000732.jpeg,1,data\raw\images\IMG000732.jpeg,data\raw\Annotations\IMG000732.json,data\processed\masks\IMG000732.png,1418,2287,4,2,2,False,3878
IMG000733.jpeg,1,data\raw\images\IMG000733.jpeg,data\raw\Annotations\IMG000733.json,data\processed\masks\IMG000733.png,1483,2661,2,1,1,False,1578
IMG000734.jpeg,1,data\raw\images\IMG000734.jpeg,data\raw\Annotations\IMG000734.json,data\processed\masks\IMG000734.png,1483,2379,2,1,1,False,12477
IMG000735.jpeg,1,data\raw\images\IMG000735.jpeg,data\raw\Annotations\IMG000735.json,data\processed\masks\IMG000735.png,1579,2704,2,1,1,False,2684
IMG000736.jpeg,1,data\raw\images\IMG000736.jpeg,data\raw\Annotations\IMG000736.json,data\processed\masks\IMG000736.png,623,1102,2,1,1,False,692
IMG000737.jpeg,1,data\raw\images\IMG000737.jpeg,data\raw\Annotations\IMG000737.json,data\processed\masks\IMG000737.png,1675,2676,2,1,1,False,7457
IMG000738.jpeg,1,data\raw\images\IMG000738.jpeg,data\raw\Annotations\IMG000738.json,data\processed\masks\IMG000738.png,1805,2849,2,1,1,False,12822
IMG000739.jpeg,1,data\raw\images\IMG000739.jpeg,data\raw\Annotations\IMG000739.json,data\processed\masks\IMG000739.png,1858,2200,2,1,1,False,2480
IMG000740.jpeg,1,data\raw\images\IMG000740.jpeg,data\raw\Annotations\IMG000740.json,data\processed\masks\IMG000740.png,2072,2167,2,1,1,False,2647
IMG000741.jpeg,1,data\raw\images\IMG000741.jpeg,data\raw\Annotations\IMG000741.json,data\processed\masks\IMG000741.png,2446,3032,2,1,1,False,1199
IMG000742.jpeg,1,data\raw\images\IMG000742.jpeg,data\raw\Annotations\IMG000742.json,data\processed\masks\IMG000742.png,483,1097,2,1,1,False,7778
IMG000743.jpeg,1,data\raw\images\IMG000743.jpeg,data\raw\Annotations\IMG000743.json,data\processed\masks\IMG000743.png,1694,2255,2,1,1,False,2097
IMG000744.jpeg,1,data\raw\images\IMG000744.jpeg,data\raw\Annotations\IMG000744.json,data\processed\masks\IMG000744.png,1851,2348,2,1,1,False,6302
IMG000745.jpeg,1,data\raw\images\IMG000745.jpeg,data\raw\Annotations\IMG000745.json,data\processed\masks\IMG000745.png,1901,2279,2,1,1,False,25115
IMG000746.jpeg,1,data\raw\images\IMG000746.jpeg,data\raw\Annotations\IMG000746.json,data\processed\masks\IMG000746.png,1959,2377,2,1,1,False,36422
IMG000747.jpeg,1,data\raw\images\IMG000747.jpeg,data\raw\Annotations\IMG000747.json,data\processed\masks\IMG000747.png,937,722,2,1,1,False,2220
IMG000748.jpeg,1,data\raw\images\IMG000748.jpeg,data\raw\Annotations\IMG000748.json,data\processed\masks\IMG000748.png,2182,2608,2,1,1,False,5736
IMG000749.jpeg,1,data\raw\images\IMG000749.jpeg,data\raw\Annotations\IMG000749.json,data\processed\masks\IMG000749.png,493,1014,2,1,1,False,1030
IMG000750.jpeg,1,data\raw\images\IMG000750.jpeg,data\raw\Annotations\IMG000750.json,data\processed\masks\IMG000750.png,2340,2945,2,1,1,False,5283
IMG000751.jpeg,1,data\raw\images\IMG000751.jpeg,data\raw\Annotations\IMG000751.json,data\processed\masks\IMG000751.png,1872,3032,2,1,1,False,3237
IMG000752.jpeg,1,data\raw\images\IMG000752.jpeg,data\raw\Annotations\IMG000752.json,data\processed\masks\IMG000752.png,1625,2355,2,1,1,False,4038
IMG000753.jpeg,1,data\raw\images\IMG000753.jpeg,data\raw\Annotations\IMG000753.json,data\processed\masks\IMG000753.png,1927,3032,2,1,1,False,2395
