image_id,tumor,has_image,image_path,has_annotation,annotation_path,width,height
IMG000832.jpeg,1,True,data\raw\images\IMG000832.jpeg,True,data\raw\Annotations\IMG000832.json,576,768
IMG000833.jpeg,1,True,data\raw\images\IMG000833.jpeg,True,data\raw\Annotations\IMG000833.json,608,767
IMG000834.jpeg,1,True,data\raw\images\IMG000834.jpeg,True,data\raw\Annotations\IMG000834.json,583,768
IMG000835.jpeg,1,True,data\raw\images\IMG000835.jpeg,True,data\raw\Annotations\IMG000835.json,758,690
IMG000836.jpeg,1,True,data\raw\images\IMG000836.jpeg,True,data\raw\Annotations\IMG000836.json,976,2020
IMG000837.jpeg,1,True,data\raw\images\IMG000837.jpeg,True,data\raw\Annotations\IMG000837.json,956,1929
IMG000838.jpeg,1,True,data\raw\images\IMG000838.jpeg,True,data\raw\Annotations\IMG000838.json,2860,2305
IMG000839.jpeg,1,True,data\raw\images\IMG000839.jpeg,True,data\raw\Annotations\IMG000839.json,1344,2706
IMG000840.jpeg,1,True,data\raw\images\IMG000840.jpeg,True,data\raw\Annotations\IMG000840.json,2306,2941
IMG000841.jpeg,1,True,data\raw\images\IMG000841.jpeg,True,data\raw\Annotations\IMG000841.json,958,1272
IMG000842.jpeg,1,True,data\raw\images\IMG000842.jpeg,True,data\raw\Annotations\IMG000842.json,1129,1305
IMG000843.jpeg,1,True,data\raw\images\IMG000843.jpeg,True,data\raw\Annotations\IMG000843.json,1533,1534
IMG000844.jpeg,1,True,data\raw\images\IMG000844.jpeg,True,data\raw\Annotations\IMG000844.json,2850,1953
IMG000845.jpeg,1,True,data\raw\images\IMG000845.jpeg,True,data\raw\Annotations\IMG000845.json,1632,2939
IMG000846.jpeg,1,True,data\raw\images\IMG000846.jpeg,True,data\raw\Annotations\IMG000846.json,1610,2301
IMG000847.jpeg,1,True,data\raw\images\IMG000847.jpeg,True,data\raw\Annotations\IMG000847.json,1610,2301
IMG000848.jpeg,1,True,data\raw\images\IMG000848.jpeg,True,data\raw\Annotations\IMG000848.json,1610,2301
IMG000849.jpeg,1,True,data\raw\images\IMG000849.jpeg,True,data\raw\Annotations\IMG000849.json,1223,1514
IMG000850.jpeg,1,True,data\raw\images\IMG000850.jpeg,True,data\raw\Annotations\IMG000850.json,1222,1513
IMG000851.jpeg,1,True,data\raw\images\IMG000851.jpeg,True,data\raw\Annotations\IMG000851.json,1017,1139
IMG000852.jpeg,1,True,data\raw\images\IMG000852.jpeg,True,data\raw\Annotations\IMG000852.json,1358,1683
IMG000853.jpeg,1,True,data\raw\images\IMG000853.jpeg,True,data\raw\Annotations\IMG000853.json,1608,2303
IMG000854.jpeg,1,True,data\raw\images\IMG000854.jpeg,True,data\raw\Annotations\IMG000854.json,1608,2303
IMG000855.jpeg,1,True,data\raw\images\IMG000855.jpeg,True,data\raw\Annotations\IMG000855.json,1608,2303
IMG000856.jpeg,1,True,data\raw\images\IMG000856.jpeg,True,data\raw\Annotations\IMG000856.json,1848,1848
IMG000857.jpeg,1,True,data\raw\images\IMG000857.jpeg,True,data\raw\Annotations\IMG000857.json,1654,1654
IMG000858.jpeg,1,True,data\raw\images\IMG000858.jpeg,True,data\raw\Annotations\IMG000858.json,1606,2301
IMG000859.jpeg,1,True,data\raw\images\IMG000859.jpeg,True,data\raw\Annotations\IMG000859.json,1606,2301
IMG000860.jpeg,1,True,data\raw\images\IMG000860.jpeg,True,data\raw\Annotations\IMG000860.json,1610,2859
IMG000861.jpeg,1,True,data\raw\images\IMG000861.jpeg,True,data\raw\Annotations\IMG000861.json,2320,2461
IMG000862.jpeg,1,True,data\raw\images\IMG000862.jpeg,True,data\raw\Annotations\IMG000862.json,2940,2303
IMG000863.jpeg,1,True,data\raw\images\IMG000863.jpeg,True,data\raw\Annotations\IMG000863.json,1502,2941
IMG000864.jpeg,1,True,data\raw\images\IMG000864.jpeg,True,data\raw\Annotations\IMG000864.json,2360,2360
IMG000865.jpeg,1,True,data\raw\images\IMG000865.jpeg,True,data\raw\Annotations\IMG000865.json,2322,2322
IMG000866.jpeg,1,True,data\raw\images\IMG000866.jpeg,True,data\raw\Annotations\IMG000866.json,2770,1976
IMG000867.jpeg,1,True,data\raw\images\IMG000867.jpeg,True,data\raw\Annotations\IMG000867.json,1826,1797
IMG000868.jpeg,1,True,data\raw\images\IMG000868.jpeg,True,data\raw\Annotations\IMG000868.json,1427,1396
IMG000869.jpeg,1,True,data\raw\images\IMG000869.jpeg,True,data\raw\Annotations\IMG000869.json,1359,1399
IMG000870.jpeg,1,True,data\raw\images\IMG000870.jpeg,True,data\raw\Annotations\IMG000870.json,1608,2301
IMG000871.jpeg,1,True,data\raw\images\IMG000871.jpeg,True,data\raw\Annotations\IMG000871.json,1608,2301
IMG000872.jpeg,1,True,data\raw\images\IMG000872.jpeg,True,data\raw\Annotations\IMG000872.json,2040,2939
IMG000873.jpeg,1,True,data\raw\images\IMG000873.jpeg,True,data\raw\Annotations\IMG000873.json,2040,2939
IMG000874.jpeg,1,True,data\raw\images\IMG000874.jpeg,True,data\raw\Annotations\IMG000874.json,2306,2939
IMG000875.jpeg,1,True,data\raw\images\IMG000875.jpeg,True,data\raw\Annotations\IMG000875.json,1344,1376
IMG000876.jpeg,1,True,data\raw\images\IMG000876.jpeg,True,data\raw\Annotations\IMG000876.json,1398,2316
IMG000877.jpeg,1,True,data\raw\images\IMG000877.jpeg,True,data\raw\Annotations\IMG000877.json,1616,1888
IMG000878.jpeg,1,True,data\raw\images\IMG000878.jpeg,True,data\raw\Annotations\IMG000878.json,1332,2859
IMG000879.jpeg,1,True,data\raw\images\IMG000879.jpeg,True,data\raw\Annotations\IMG000879.json,1332,2859
IMG000880.jpeg,1,True,data\raw\images\IMG000880.jpeg,True,data\raw\Annotations\IMG000880.json,1472,1887
IMG000881.jpeg,1,True,data\raw\images\IMG000881.jpeg,True,data\raw\Annotations\IMG000881.json,1608,2301
IMG000882.jpeg,1,True,data\raw\images\IMG000882.jpeg,True,data\raw\Annotations\IMG000882.json,1250,2061
IMG000883.jpeg,1,True,data\raw\images\IMG000883.jpeg,True,data\raw\Annotations\IMG000883.json,1890,1947
IMG000884.jpeg,1,True,data\raw\images\IMG000884.jpeg,True,data\raw\Annotations\IMG000884.json,2186,2941
IMG000885.jpeg,1,True,data\raw\images\IMG000885.jpeg,True,data\raw\Annotations\IMG000885.json,1790,2941
IMG000886.jpeg,1,True,data\raw\images\IMG000886.jpeg,True,data\raw\Annotations\IMG000886.json,1614,2309
IMG000887.jpeg,1,True,data\raw\images\IMG000887.jpeg,True,data\raw\Annotations\IMG000887.json,1614,2309
IMG000888.jpeg,1,True,data\raw\images\IMG000888.jpeg,True,data\raw\Annotations\IMG000888.json,2898,2898
IMG000889.jpeg,1,True,data\raw\images\IMG000889.jpeg,True,data\raw\Annotations\IMG000889.json,2161,1514
IMG000890.jpeg,1,True,data\raw\images\IMG000890.jpeg,True,data\raw\Annotations\IMG000890.json,1610,2303
IMG000891.jpeg,1,True,data\raw\images\IMG000891.jpeg,True,data\raw\Annotations\IMG000891.json,1402,1685
IMG000892.jpeg,1,True,data\raw\images\IMG000892.jpeg,True,data\raw\Annotations\IMG000892.json,1728,1816
IMG000893.jpeg,1,True,data\raw\images\IMG000893.jpeg,True,data\raw\Annotations\IMG000893.json,2002,2002
IMG000894.jpeg,1,True,data\raw\images\IMG000894.jpeg,True,data\raw\Annotations\IMG000894.json,2020,2020
IMG000895.jpeg,1,True,data\raw\images\IMG000895.jpeg,True,data\raw\Annotations\IMG000895.json,1960,1518
IMG000896.jpeg,1,True,data\raw\images\IMG000896.jpeg,True,data\raw\Annotations\IMG000896.json,1360,1284
IMG000897.jpeg,1,True,data\raw\images\IMG000897.jpeg,True,data\raw\Annotations\IMG000897.json,1601,1629
IMG000898.jpeg,1,True,data\raw\images\IMG000898.jpeg,True,data\raw\Annotations\IMG000898.json,2169,1503
IMG000899.jpeg,1,True,data\raw\images\IMG000899.jpeg,True,data\raw\Annotations\IMG000899.json,767,825
IMG000900.jpeg,1,True,data\raw\images\IMG000900.jpeg,True,data\raw\Annotations\IMG000900.json,1504,2944
IMG000901.jpeg,1,True,data\raw\images\IMG000901.jpeg,True,data\raw\Annotations\IMG000901.json,1376,2046
IMG000902.jpeg,1,True,data\raw\images\IMG000902.jpeg,True,data\raw\Annotations\IMG000902.json,1310,1733
IMG000903.jpeg,1,True,data\raw\images\IMG000903.jpeg,True,data\raw\Annotations\IMG000903.json,1608,2305
IMG000904.jpeg,1,True,data\raw\images\IMG000904.jpeg,True,data\raw\Annotations\IMG000904.json,1608,2305
IMG000905.jpeg,1,True,data\raw\images\IMG000905.jpeg,True,data\raw\Annotations\IMG000905.json,1302,2321
IMG000906.jpeg,1,True,data\raw\images\IMG000906.jpeg,True,data\raw\Annotations\IMG000906.json,1330,2943
IMG000907.jpeg,1,True,data\raw\images\IMG000907.jpeg,True,data\raw\Annotations\IMG000907.json,1330,2943
IMG000908.jpeg,1,True,data\raw\images\IMG000908.jpeg,True,data\raw\Annotations\IMG000908.json,1330,2857
IMG000909.jpeg,1,True,data\raw\images\IMG000909.jpeg,True,data\raw\Annotations\IMG000909.json,1419,2054
IMG000910.jpeg,1,True,data\raw\images\IMG000910.jpeg,True,data\raw\Annotations\IMG000910.json,1608,2303
IMG000911.jpeg,1,True,data\raw\images\IMG000911.jpeg,True,data\raw\Annotations\IMG000911.json,1608,2303
IMG000912.jpeg,1,True,data\raw\images\IMG000912.jpeg,True,data\raw\Annotations\IMG000912.json,1744,2303
IMG000913.jpeg,1,True,data\raw\images\IMG000913.jpeg,True,data\raw\Annotations\IMG000913.json,1608,2305
IMG000914.jpeg,1,True,data\raw\images\IMG000914.jpeg,True,data\raw\Annotations\IMG000914.json,1608,2305
IMG000915.jpeg,1,True,data\raw\images\IMG000915.jpeg,True,data\raw\Annotations\IMG000915.json,1608,2305
IMG000916.jpeg,1,True,data\raw\images\IMG000916.jpeg,True,data\raw\Annotations\IMG000916.json,1608,2305
IMG000917.jpeg,1,True,data\raw\images\IMG000917.jpeg,True,data\raw\Annotations\IMG000917.json,1472,2023
IMG000918.jpeg,1,True,data\raw\images\IMG000918.jpeg,True,data\raw\Annotations\IMG000918.json,2552,2552
IMG000919.jpeg,1,True,data\raw\images\IMG000919.jpeg,True,data\raw\Annotations\IMG000919.json,2318,1709
IMG000920.jpeg,1,True,data\raw\images\IMG000920.jpeg,True,data\raw\Annotations\IMG000920.json,1328,2943
IMG000921.jpeg,1,True,data\raw\images\IMG000921.jpeg,True,data\raw\Annotations\IMG000921.json,1328,2943
IMG000922.jpeg,1,True,data\raw\images\IMG000922.jpeg,True,data\raw\Annotations\IMG000922.json,1792,1482
IMG000923.jpeg,1,True,data\raw\images\IMG000923.jpeg,True,data\raw\Annotations\IMG000923.json,1608,2303
IMG000924.jpeg,1,True,data\raw\images\IMG000924.jpeg,True,data\raw\Annotations\IMG000924.json,2940,2303
IMG000925.jpeg,1,True,data\raw\images\IMG000925.jpeg,True,data\raw\Annotations\IMG000925.json,2021,2021
IMG000926.jpeg,1,True,data\raw\images\IMG000926.jpeg,True,data\raw\Annotations\IMG000926.json,1175,2021
IMG000927.jpeg,1,True,data\raw\images\IMG000927.jpeg,True,data\raw\Annotations\IMG000927.json,1343,2021
IMG000928.jpeg,1,True,data\raw\images\IMG000928.jpeg,True,data\raw\Annotations\IMG000928.json,1586,2171
IMG000929.jpeg,1,True,data\raw\images\IMG000929.jpeg,True,data\raw\Annotations\IMG000929.json,1600,2303
IMG000930.jpeg,1,True,data\raw\images\IMG000930.jpeg,True,data\raw\Annotations\IMG000930.json,2300,2300
IMG000931.jpeg,1,True,data\raw\images\IMG000931.jpeg,True,data\raw\Annotations\IMG000931.json,2846,2846
IMG000932.jpeg,1,True,data\raw\images\IMG000932.jpeg,True,data\raw\Annotations\IMG000932.json,1610,2301
IMG000933.jpeg,1,True,data\raw\images\IMG000933.jpeg,True,data\raw\Annotations\IMG000933.json,2021,1263
IMG000934.jpeg,1,True,data\raw\images\IMG000934.jpeg,True,data\raw\Annotations\IMG000934.json,1874,1961
IMG000935.jpeg,1,True,data\raw\images\IMG000935.jpeg,True,data\raw\Annotations\IMG000935.json,2946,2946
IMG000936.jpeg,1,True,data\raw\images\IMG000936.jpeg,True,data\raw\Annotations\IMG000936.json,2940,2301
IMG000937.jpeg,1,True,data\raw\images\IMG000937.jpeg,True,data\raw\Annotations\IMG000937.json,1548,1981
IMG000938.jpeg,1,True,data\raw\images\IMG000938.jpeg,True,data\raw\Annotations\IMG000938.json,1548,1981
IMG000939.jpeg,1,True,data\raw\images\IMG000939.jpeg,True,data\raw\Annotations\IMG000939.json,1584,1855
IMG000940.jpeg,1,True,data\raw\images\IMG000940.jpeg,True,data\raw\Annotations\IMG000940.json,1584,1855
IMG000941.jpeg,1,True,data\raw\images\IMG000941.jpeg,True,data\raw\Annotations\IMG000941.json,896,1604
IMG000942.jpeg,1,True,data\raw\images\IMG000942.jpeg,True,data\raw\Annotations\IMG000942.json,864,1515
IMG000943.jpeg,1,True,data\raw\images\IMG000943.jpeg,True,data\raw\Annotations\IMG000943.json,1824,1824
IMG000944.jpeg,1,True,data\raw\images\IMG000944.jpeg,True,data\raw\Annotations\IMG000944.json,2122,2122
IMG000945.jpeg,1,True,data\raw\images\IMG000945.jpeg,True,data\raw\Annotations\IMG000945.json,1612,1612
IMG000946.jpeg,1,True,data\raw\images\IMG000946.jpeg,True,data\raw\Annotations\IMG000946.json,1808,1808
IMG000947.jpeg,1,True,data\raw\images\IMG000947.jpeg,True,data\raw\Annotations\IMG000947.json,1332,2859
IMG000948.jpeg,1,True,data\raw\images\IMG000948.jpeg,True,data\raw\Annotations\IMG000948.json,2306,2943
IMG000949.jpeg,1,True,data\raw\images\IMG000949.jpeg,True,data\raw\Annotations\IMG000949.json,1671,1117
IMG000950.jpeg,1,True,data\raw\images\IMG000950.jpeg,True,data\raw\Annotations\IMG000950.json,2860,2303
IMG000951.jpeg,1,True,data\raw\images\IMG000951.jpeg,True,data\raw\Annotations\IMG000951.json,2148,2410
IMG000952.jpeg,1,True,data\raw\images\IMG000952.jpeg,True,data\raw\Annotations\IMG000952.json,1610,2301
IMG000953.jpeg,1,True,data\raw\images\IMG000953.jpeg,True,data\raw\Annotations\IMG000953.json,2512,2512
IMG000954.jpeg,1,True,data\raw\images\IMG000954.jpeg,True,data\raw\Annotations\IMG000954.json,2300,2300
IMG000955.jpeg,1,True,data\raw\images\IMG000955.jpeg,True,data\raw\Annotations\IMG000955.json,2292,2292
IMG000956.jpeg,1,True,data\raw\images\IMG000956.jpeg,True,data\raw\Annotations\IMG000956.json,2056,2056
IMG000957.jpeg,1,True,data\raw\images\IMG000957.jpeg,True,data\raw\Annotations\IMG000957.json,2356,2356
IMG000958.jpeg,1,True,data\raw\images\IMG000958.jpeg,True,data\raw\Annotations\IMG000958.json,2982,2982
IMG000959.jpeg,1,True,data\raw\images\IMG000959.jpeg,True,data\raw\Annotations\IMG000959.json,2990,2990
IMG000960.jpeg,1,True,data\raw\images\IMG000960.jpeg,True,data\raw\Annotations\IMG000960.json,1046,2010
IMG000961.jpeg,1,True,data\raw\images\IMG000961.jpeg,True,data\raw\Annotations\IMG000961.json,1006,1981
IMG000962.jpeg,1,True,data\raw\images\IMG000962.jpeg,True,data\raw\Annotations\IMG000962.json,1979,4881
IMG000963.jpeg,1,True,data\raw\images\IMG000963.jpeg,True,data\raw\Annotations\IMG000963.json,1016,2857
IMG000964.jpeg,1,True,data\raw\images\IMG000964.jpeg,True,data\raw\Annotations\IMG000964.json,1062,2863
IMG000965.jpeg,1,True,data\raw\images\IMG000965.jpeg,True,data\raw\Annotations\IMG000965.json,1472,2553
IMG000966.jpeg,1,True,data\raw\images\IMG000966.jpeg,True,data\raw\Annotations\IMG000966.json,1168,2345
IMG000967.jpeg,1,True,data\raw\images\IMG000967.jpeg,True,data\raw\Annotations\IMG000967.json,2021,1179
IMG000968.jpeg,1,True,data\raw\images\IMG000968.jpeg,True,data\raw\Annotations\IMG000968.json,2021,1173
IMG000969.jpeg,1,True,data\raw\images\IMG000969.jpeg,True,data\raw\Annotations\IMG000969.json,2021,1168
IMG000970.jpeg,1,True,data\raw\images\IMG000970.jpeg,True,data\raw\Annotations\IMG000970.json,2021,1167
IMG000971.jpeg,1,True,data\raw\images\IMG000971.jpeg,True,data\raw\Annotations\IMG000971.json,2021,1159
IMG000972.jpeg,1,True,data\raw\images\IMG000972.jpeg,True,data\raw\Annotations\IMG000972.json,1472,2857
IMG000973.jpeg,1,True,data\raw\images\IMG000973.jpeg,True,data\raw\Annotations\IMG000973.json,1220,2943
IMG000974.jpeg,1,True,data\raw\images\IMG000974.jpeg,True,data\raw\Annotations\IMG000974.json,2970,2970
IMG000975.jpeg,1,True,data\raw\images\IMG000975.jpeg,True,data\raw\Annotations\IMG000975.json,1268,1307
IMG000976.jpeg,1,True,data\raw\images\IMG000976.jpeg,True,data\raw\Annotations\IMG000976.json,1273,1307
IMG000977.jpeg,1,True,data\raw\images\IMG000977.jpeg,True,data\raw\Annotations\IMG000977.json,2026,2023
IMG000978.jpeg,1,True,data\raw\images\IMG000978.jpeg,True,data\raw\Annotations\IMG000978.json,2026,2023
IMG000979.jpeg,1,True,data\raw\images\IMG000979.jpeg,True,data\raw\Annotations\IMG000979.json,2304,2649
IMG000980.jpeg,1,True,data\raw\images\IMG000980.jpeg,True,data\raw\Annotations\IMG000980.json,1218,2513
IMG000981.jpeg,1,True,data\raw\images\IMG000981.jpeg,True,data\raw\Annotations\IMG000981.json,1472,2025
IMG000982.jpeg,1,True,data\raw\images\IMG000982.jpeg,True,data\raw\Annotations\IMG000982.json,2966,2966
IMG000983.jpeg,1,True,data\raw\images\IMG000983.jpeg,True,data\raw\Annotations\IMG000983.json,2946,2946
IMG000984.jpeg,1,True,data\raw\images\IMG000984.jpeg,True,data\raw\Annotations\IMG000984.json,2946,2946
IMG000985.jpeg,1,True,data\raw\images\IMG000985.jpeg,True,data\raw\Annotations\IMG000985.json,928,1434
IMG000986.jpeg,1,True,data\raw\images\IMG000986.jpeg,True,data\raw\Annotations\IMG000986.json,1608,2303
IMG000987.jpeg,1,True,data\raw\images\IMG000987.jpeg,True,data\raw\Annotations\IMG000987.json,1484,2131
IMG000988.jpeg,1,True,data\raw\images\IMG000988.jpeg,True,data\raw\Annotations\IMG000988.json,2302,2302
IMG000989.jpeg,1,True,data\raw\images\IMG000989.jpeg,True,data\raw\Annotations\IMG000989.json,2302,2302
IMG000990.jpeg,1,True,data\raw\images\IMG000990.jpeg,True,data\raw\Annotations\IMG000990.json,2324,2324
IMG000991.jpeg,1,True,data\raw\images\IMG000991.jpeg,True,data\raw\Annotations\IMG000991.json,1598,2303
IMG000992.jpeg,1,True,data\raw\images\IMG000992.jpeg,True,data\raw\Annotations\IMG000992.json,1598,2303
IMG000993.jpeg,1,True,data\raw\images\IMG000993.jpeg,True,data\raw\Annotations\IMG000993.json,1608,2305
IMG000994.jpeg,1,True,data\raw\images\IMG000994.jpeg,True,data\raw\Annotations\IMG000994.json,1608,2303
IMG000995.jpeg,1,True,data\raw\images\IMG000995.jpeg,True,data\raw\Annotations\IMG000995.json,1608,2303
IMG000996.jpeg,1,True,data\raw\images\IMG000996.jpeg,True,data\raw\Annotations\IMG000996.json,2304,2773
IMG000997.jpeg,1,True,data\raw\images\IMG000997.jpeg,True,data\raw\Annotations\IMG000997.json,1800,2021
IMG000998.jpeg,1,True,data\raw\images\IMG000998.jpeg,True,data\raw\Annotations\IMG000998.json,2021,2021
IMG000999.jpeg,1,True,data\raw\images\IMG000999.jpeg,True,data\raw\Annotations\IMG000999.json,1370,2409
IMG001000.jpeg,1,True,data\raw\images\IMG001000.jpeg,True,data\raw\Annotations\IMG001000.json,1508,2409
IMG001001.jpeg,1,True,data\raw\images\IMG001001.jpeg,True,data\raw\Annotations\IMG001001.json,1602,2409
IMG001002.jpeg,1,True,data\raw\images\IMG001002.jpeg,True,data\raw\Annotations\IMG001002.json,1053,2021
IMG001003.jpeg,1,True,data\raw\images\IMG001003.jpeg,True,data\raw\Annotations\IMG001003.json,1222,1913
IMG001004.jpeg,1,True,data\raw\images\IMG001004.jpeg,True,data\raw\Annotations\IMG001004.json,1222,1913
IMG001005.jpeg,1,True,data\raw\images\IMG001005.jpeg,True,data\raw\Annotations\IMG001005.json,1432,2211
IMG001006.jpeg,1,True,data\raw\images\IMG001006.jpeg,True,data\raw\Annotations\IMG001006.json,1432,2211
IMG001007.jpeg,1,True,data\raw\images\IMG001007.jpeg,True,data\raw\Annotations\IMG001007.json,1053,2021
IMG001008.jpeg,1,True,data\raw\images\IMG001008.jpeg,True,data\raw\Annotations\IMG001008.json,1785,2021
IMG001009.jpeg,1,True,data\raw\images\IMG001009.jpeg,True,data\raw\Annotations\IMG001009.json,1768,2021
IMG001010.jpeg,1,True,data\raw\images\IMG001010.jpeg,True,data\raw\Annotations\IMG001010.json,1776,2021
IMG001011.jpeg,1,True,data\raw\images\IMG001011.jpeg,True,data\raw\Annotations\IMG001011.json,1616,1886
IMG001012.jpeg,1,True,data\raw\images\IMG001012.jpeg,True,data\raw\Annotations\IMG001012.json,1616,1886
IMG001013.jpeg,1,True,data\raw\images\IMG001013.jpeg,True,data\raw\Annotations\IMG001013.json,1612,2043
IMG001014.jpeg,1,True,data\raw\images\IMG001014.jpeg,True,data\raw\Annotations\IMG001014.json,1634,2005
IMG001015.jpeg,1,True,data\raw\images\IMG001015.jpeg,True,data\raw\Annotations\IMG001015.json,1612,2049
IMG001016.jpeg,1,True,data\raw\images\IMG001016.jpeg,True,data\raw\Annotations\IMG001016.json,1608,2305
IMG001017.jpeg,1,True,data\raw\images\IMG001017.jpeg,True,data\raw\Annotations\IMG001017.json,1296,1897
IMG001018.jpeg,1,True,data\raw\images\IMG001018.jpeg,True,data\raw\Annotations\IMG001018.json,1244,1900
IMG001019.jpeg,1,True,data\raw\images\IMG001019.jpeg,True,data\raw\Annotations\IMG001019.json,1610,2303
IMG001020.jpeg,1,True,data\raw\images\IMG001020.jpeg,True,data\raw\Annotations\IMG001020.json,1344,2286
IMG001021.jpeg,1,True,data\raw\images\IMG001021.jpeg,True,data\raw\Annotations\IMG001021.json,1700,2647
IMG001022.jpeg,1,True,data\raw\images\IMG001022.jpeg,True,data\raw\Annotations\IMG001022.json,1610,2303
IMG001023.jpeg,1,True,data\raw\images\IMG001023.jpeg,True,data\raw\Annotations\IMG001023.json,1610,2303
IMG001024.jpeg,1,True,data\raw\images\IMG001024.jpeg,True,data\raw\Annotations\IMG001024.json,2944,3425
IMG001025.jpeg,1,True,data\raw\images\IMG001025.jpeg,True,data\raw\Annotations\IMG001025.json,3584,3731
IMG001026.jpeg,1,True,data\raw\images\IMG001026.jpeg,True,data\raw\Annotations\IMG001026.json,1540,2259
IMG001027.jpeg,1,True,data\raw\images\IMG001027.jpeg,True,data\raw\Annotations\IMG001027.json,1446,2095
IMG001028.jpeg,1,True,data\raw\images\IMG001028.jpeg,True,data\raw\Annotations\IMG001028.json,1448,1826
IMG001029.jpeg,1,True,data\raw\images\IMG001029.jpeg,True,data\raw\Annotations\IMG001029.json,1608,2303
IMG001030.jpeg,1,True,data\raw\images\IMG001030.jpeg,True,data\raw\Annotations\IMG001030.json,2021,1182
IMG001031.jpeg,1,True,data\raw\images\IMG001031.jpeg,True,data\raw\Annotations\IMG001031.json,1608,2301
IMG001032.jpeg,1,True,data\raw\images\IMG001032.jpeg,True,data\raw\Annotations\IMG001032.json,1608,2301
IMG001033.jpeg,1,True,data\raw\images\IMG001033.jpeg,True,data\raw\Annotations\IMG001033.json,1608,2301
IMG001034.jpeg,1,True,data\raw\images\IMG001034.jpeg,True,data\raw\Annotations\IMG001034.json,1714,2371
IMG001035.jpeg,1,True,data\raw\images\IMG001035.jpeg,True,data\raw\Annotations\IMG001035.json,1606,2305
IMG001036.jpeg,1,True,data\raw\images\IMG001036.jpeg,True,data\raw\Annotations\IMG001036.json,1606,2305
IMG001037.jpeg,1,True,data\raw\images\IMG001037.jpeg,True,data\raw\Annotations\IMG001037.json,1610,2303
IMG001038.jpeg,1,True,data\raw\images\IMG001038.jpeg,True,data\raw\Annotations\IMG001038.json,1610,2303
IMG001039.jpeg,1,True,data\raw\images\IMG001039.jpeg,True,data\raw\Annotations\IMG001039.json,1824,2271
IMG001040.jpeg,1,True,data\raw\images\IMG001040.jpeg,True,data\raw\Annotations\IMG001040.json,1610,2163
IMG001041.jpeg,1,True,data\raw\images\IMG001041.jpeg,True,data\raw\Annotations\IMG001041.json,2144,1955
IMG001042.jpeg,1,True,data\raw\images\IMG001042.jpeg,True,data\raw\Annotations\IMG001042.json,1264,1864
IMG001043.jpeg,1,True,data\raw\images\IMG001043.jpeg,True,data\raw\Annotations\IMG001043.json,1394,1633
IMG001044.jpeg,1,True,data\raw\images\IMG001044.jpeg,True,data\raw\Annotations\IMG001044.json,1332,2943
IMG001045.jpeg,1,True,data\raw\images\IMG001045.jpeg,True,data\raw\Annotations\IMG001045.json,1332,2943
IMG001046.jpeg,1,True,data\raw\images\IMG001046.jpeg,True,data\raw\Annotations\IMG001046.json,1904,1785
IMG001047.jpeg,1,True,data\raw\images\IMG001047.jpeg,True,data\raw\Annotations\IMG001047.json,1610,2303
IMG001048.jpeg,1,True,data\raw\images\IMG001048.jpeg,True,data\raw\Annotations\IMG001048.json,1700,2303
IMG001049.jpeg,1,True,data\raw\images\IMG001049.jpeg,True,data\raw\Annotations\IMG001049.json,2304,1662
IMG001050.jpeg,1,True,data\raw\images\IMG001050.jpeg,True,data\raw\Annotations\IMG001050.json,1610,2941
IMG001051.jpeg,1,True,data\raw\images\IMG001051.jpeg,True,data\raw\Annotations\IMG001051.json,1504,2146
IMG001052.jpeg,1,True,data\raw\images\IMG001052.jpeg,True,data\raw\Annotations\IMG001052.json,2453,2453
IMG001053.jpeg,1,True,data\raw\images\IMG001053.jpeg,True,data\raw\Annotations\IMG001053.json,2054,2054
IMG001054.jpeg,1,True,data\raw\images\IMG001054.jpeg,True,data\raw\Annotations\IMG001054.json,1694,2751
IMG001055.jpeg,1,True,data\raw\images\IMG001055.jpeg,True,data\raw\Annotations\IMG001055.json,1828,2941
IMG001056.jpeg,1,True,data\raw\images\IMG001056.jpeg,True,data\raw\Annotations\IMG001056.json,2021,2021
IMG001057.jpeg,1,True,data\raw\images\IMG001057.jpeg,True,data\raw\Annotations\IMG001057.json,1404,2351
IMG001058.jpeg,1,True,data\raw\images\IMG001058.jpeg,True,data\raw\Annotations\IMG001058.json,1610,2301
IMG001059.jpeg,1,True,data\raw\images\IMG001059.jpeg,True,data\raw\Annotations\IMG001059.json,2942,2305
IMG001060.jpeg,1,True,data\raw\images\IMG001060.jpeg,True,data\raw\Annotations\IMG001060.json,1330,2859
IMG001061.jpeg,1,True,data\raw\images\IMG001061.jpeg,True,data\raw\Annotations\IMG001061.json,1360,1789
IMG001062.jpeg,1,True,data\raw\images\IMG001062.jpeg,True,data\raw\Annotations\IMG001062.json,2016,2024
IMG001063.jpeg,1,True,data\raw\images\IMG001063.jpeg,True,data\raw\Annotations\IMG001063.json,1610,2301
IMG001064.jpeg,1,True,data\raw\images\IMG001064.jpeg,True,data\raw\Annotations\IMG001064.json,1610,2301
IMG001065.jpeg,1,True,data\raw\images\IMG001065.jpeg,True,data\raw\Annotations\IMG001065.json,1874,1874
IMG001066.jpeg,1,True,data\raw\images\IMG001066.jpeg,True,data\raw\Annotations\IMG001066.json,1736,1736
IMG001067.jpeg,1,True,data\raw\images\IMG001067.jpeg,True,data\raw\Annotations\IMG001067.json,1300,1560
IMG001068.jpeg,1,True,data\raw\images\IMG001068.jpeg,True,data\raw\Annotations\IMG001068.json,1378,1824
